team_name,conference,team_id,conference_id,division,player_id,player_name,year,position,IP,ER,HR_Allowed,TBF,BB,K,K_Rate,BB_Rate,K_Minus_BB,K_Div_BB,FIP_No_Constant,GO,FO
Nebraska,Big Ten,463,827,1,2130870,"Perry, Kyle",Sr,P,31.333333333333332,19,6,144,11,29,0.2013888888888889,0.0763888888888889,0.125,2.6363636363636362,2.265957446808511,29,35
Nebraska,Big Ten,463,827,1,2668083,"Brockett, Jackson",So,P,40.666666666666664,21,1,183,24,35,0.1912568306010929,0.13114754098360656,0.06010928961748632,1.4583333333333333,0.5163934426229508,41,43
Nebraska,Big Ten,463,827,1,2490618,"Bunz, Jake",Sr,P,14,6,3,61,9,18,0.29508196721311475,0.14754098360655737,0.14754098360655737,2,2.142857142857143,10,13
Nebraska,Big Ten,463,827,1,2490628,"Olson, Emmett",Jr,P,82,41,14,345,30,80,0.2318840579710145,0.08695652173913043,0.14492753623188406,2.666666666666667,1.6951219512195121,76,80
Nebraska,Big Ten,463,827,1,2486543,"Kaminska, Jace",Jr,P,72,33,10,306,15,57,0.18627450980392157,0.049019607843137254,0.13725490196078433,3.8000000000000003,1.0555555555555556,61,96
Nebraska,Big Ten,463,827,1,2127504,"Garza, Michael",Sr,P,26.333333333333332,20,4,134,10,25,0.1865671641791045,0.07462686567164178,0.1119402985074627,2.5000000000000004,1.3291139240506329,24,29
Nebraska,Big Ten,463,827,1,2668079,"Christo, Drew",So,P,16.666666666666668,6,1,75,8,18,0.24,0.10666666666666667,0.1333333333333333,2.2499999999999996,0.96,8,22
Nebraska,Big Ten,463,827,1,2307852,"Sears, Brett",Jr,P,17,10,3,79,4,23,0.2911392405063291,0.05063291139240506,0.24050632911392406,5.75,0.8235294117647058,16,10
Nebraska,Big Ten,463,827,1,2828587,"Worthley, Jalen",Fr,P,10,9,1,53,7,8,0.1509433962264151,0.1320754716981132,0.018867924528301883,1.1428571428571428,2.7,5,16
Nebraska,Big Ten,463,827,1,2828583,"Clark, Caleb",Fr,P,17,25,4,98,11,14,0.14285714285714285,0.11224489795918367,0.030612244897959176,1.2727272727272727,4.588235294117647,17,18
Nebraska,Big Ten,463,827,1,2668100,"Ornelas, Mason",Sr,P,6.333333333333333,2,1,32,8,5,0.15625,0.25,-0.09375,0.625,5.210526315789474,8,5
Nebraska,Big Ten,463,827,1,2828570,"Rizzo, Will",Fr,P,3,6,0,20,3,4,0.2,0.15,0.05000000000000002,1.3333333333333335,1.3333333333333333,3,2
Nebraska,Big Ten,463,827,1,2828586,"Gutierrez, JC",Fr,P,3.6666666666666665,0,0,15,2,5,0.3333333333333333,0.13333333333333333,0.19999999999999998,2.5,-1.090909090909091,2,4
Nebraska,Big Ten,463,827,1,2828588,"Berggren, Austin",Fr,P,3.3333333333333335,3,0,17,2,5,0.29411764705882354,0.11764705882352941,0.17647058823529413,2.5,-1.2,2,2
Nebraska,Big Ten,463,827,1,2828590,"Novotny, Sam",Fr,P,0.3333333333333333,0,0,1,0,0,0,0,0,NA,0,1,0
Nevada,Mountain West,466,5486,1,2125163,"White, Morgan",Sr,P,39.666666666666664,20,3,182,23,45,0.24725274725274726,0.12637362637362637,0.1208791208791209,1.956521739130435,0.8319327731092437,22,48
Nevada,Mountain West,466,5486,1,2472100,"Kmetko, Kolby",Jr,P,24.666666666666668,16,1,122,20,30,0.2459016393442623,0.16393442622950818,0.0819672131147541,1.5,1.135135135135135,24,16
Nevada,Mountain West,466,5486,1,2304699,"Holliday, Dillon",Sr,P,32.333333333333336,25,7,162,24,35,0.21604938271604937,0.14814814814814814,0.06790123456790123,1.4583333333333333,3.4329896907216493,26,33
Nevada,Mountain West,466,5486,1,2823515,"Sarhatt, Michael",So,P,31,22,2,142,20,29,0.20422535211267606,0.14084507042253522,0.06338028169014084,1.45,1,31,29
Nevada,Mountain West,466,5486,1,2475155,"Stumbo, Peyton",Jr,SS,59,40,10,293,32,53,0.18088737201365188,0.10921501706484642,0.07167235494880546,1.65625,2.593220338983051,48,68
Nevada,Mountain West,466,5486,1,2823529,"Ray, Clayton",Sr,P,8,4,1,39,3,8,0.20512820512820512,0.07692307692307693,0.1282051282051282,2.6666666666666665,0.75,9,7
Nevada,Mountain West,466,5486,1,2475141,"Morris, Kade",Jr,P,81.33333333333333,49,6,378,27,85,0.22486772486772486,0.07142857142857142,0.15343915343915343,3.1481481481481484,0.2336065573770492,73,79
Nevada,Mountain West,466,5486,1,2669992,"Doktorczyk, Jason",So,P,75.33333333333333,54,12,351,18,71,0.2022792022792023,0.05128205128205128,0.150997150997151,3.9444444444444446,1.18141592920354,85,56
Nevada,Mountain West,466,5486,1,2489145,"Chatham, Dorsey",Jr,P,16,15,2,81,12,15,0.18518518518518517,0.14814814814814814,0.037037037037037035,1.25,3.125,16,13
Nevada,Mountain West,466,5486,1,2110612,"Gather, Lucas",Sr,P,5,5,0,26,6,3,0.11538461538461539,0.23076923076923078,-0.11538461538461539,0.5,3,3,8
Nevada,Mountain West,466,5486,1,2823532,"Becker, Kyle",Fr,UT,1,0,0,5,2,1,0.2,0.4,-0.2,0.5,4,1,1
Nevada,Mountain West,466,5486,1,2475149,"Murillo, Alejandro",Sr,P,18,18,2,92,15,14,0.15217391304347827,0.16304347826086957,-0.010869565217391297,0.9333333333333333,3.0555555555555554,12,23
Nevada,Mountain West,466,5486,1,2680028,"Biesterfeld, Jacob",Sr,P,15,12,1,79,16,19,0.24050632911392406,0.20253164556962025,0.037974683544303806,1.1875,1.9333333333333333,9,15
Nevada,Mountain West,466,5486,1,1995911,"Jackson, Jordan",Sr,P,8.666666666666666,8,0,52,7,15,0.28846153846153844,0.1346153846153846,0.15384615384615383,2.142857142857143,-0.3461538461538462,6,5
Nevada,Mountain West,466,5486,1,2680000,"Burfield, Casey",Jr,P,34.333333333333336,21,3,148,9,25,0.16891891891891891,0.060810810810810814,0.1081081081081081,2.7777777777777777,0.9029126213592232,52,23
Nevada,Mountain West,466,5486,1,2823533,"Marks, Easton",Fr,P,9.666666666666666,14,2,53,8,10,0.18867924528301888,0.1509433962264151,0.03773584905660379,1.2500000000000002,4.9655172413793105,8,9
New Mexico,Mountain West,473,5486,1,2676960,"McBroom, Brian",Jr,P,40.666666666666664,25,3,182,11,39,0.21428571428571427,0.06043956043956044,0.15384615384615383,3.5454545454545454,0.2213114754098361,33,43
New Mexico,Mountain West,473,5486,1,2676955,"Still, Justin",So,P,21.333333333333332,14,1,105,16,20,0.19047619047619047,0.1523809523809524,0.03809523809523807,1.2499999999999998,1.546875,27,15
New Mexico,Mountain West,473,5486,1,2809852,"Bannister, Wil",Jr,P,19,20,3,98,8,11,0.11224489795918367,0.08163265306122448,0.03061224489795919,1.375,2.6315789473684212,17,27
New Mexico,Mountain West,473,5486,1,2345770,"Steinkamp, Arthur",Jr,P,25.666666666666668,8,1,108,4,12,0.1111111111111111,0.037037037037037035,0.07407407407407407,3,0.5064935064935064,43,15
New Mexico,Mountain West,473,5486,1,2133072,"Lively, Tristin",Sr,P,77.33333333333333,38,5,335,23,62,0.18507462686567164,0.06865671641791045,0.11641791044776119,2.6956521739130435,0.4008620689655173,83,74
New Mexico,Mountain West,473,5486,1,2489386,"Egloff, Riley",Sr,P,74.33333333333333,50,12,337,21,67,0.19881305637982197,0.06231454005934718,0.13649851632047477,3.1904761904761907,1.304932735426009,78,66
New Mexico,Mountain West,473,5486,1,2809951,"Jackson, Jaren",Jr,P,44.666666666666664,37,2,210,12,32,0.1523809523809524,0.05714285714285714,0.09523809523809526,2.666666666666667,0.15671641791044777,44,55
New Mexico,Mountain West,473,5486,1,2809954,"Gallegos, Isaac",Jr,P,70.33333333333333,34,4,317,32,60,0.1892744479495268,0.10094637223974763,0.08832807570977917,1.875,0.6540284360189574,76,64
New Mexico,Mountain West,473,5486,1,2676945,"Baker-Livingston, Benjamin",So,P,24,23,1,122,10,10,0.08196721311475409,0.08196721311475409,0,1,1.0833333333333333,35,23
New Mexico,Mountain West,473,5486,1,2345749,"Hudson, Terrell",Jr,P,13.333333333333334,12,4,62,4,10,0.16129032258064516,0.06451612903225806,0.0967741935483871,2.5,3.75,18,9
New Mexico,Mountain West,473,5486,1,2676947,"Iturralde, Adolfo",Sr,P,9,4,1,37,2,9,0.24324324324324326,0.05405405405405406,0.1891891891891892,4.5,1.1111111111111112,12,2
New Mexico,Mountain West,473,5486,1,2809872,"Martinez, Jordan",Fr,P,7,10,1,35,5,1,0.02857142857142857,0.14285714285714285,-0.11428571428571428,0.2,4.142857142857143,10,8
New Mexico,Mountain West,473,5486,1,2673920,"Russell, Brett",Jr,P,5.666666666666667,11,3,37,4,7,0.1891891891891892,0.10810810810810811,0.08108108108108109,1.75,6.529411764705882,3,5
New Mexico,Mountain West,473,5486,1,2809897,"Dewyer, Trent",Sr,P,2.6666666666666665,0,0,10,0,1,0.1,0,0.1,Inf,-0.75,2,4
New Mexico,Mountain West,473,5486,1,2809940,"Flores, Junior",So,P,0.3333333333333333,3,1,6,1,0,0,0.16666666666666666,-0.16666666666666666,0,48,0,1
New Mexico,Mountain West,473,5486,1,2809985,"Stanfield, Alec",Jr,P,0.3333333333333333,2,0,6,2,0,0,0.3333333333333333,-0.3333333333333333,0,18,0,1
New Mexico St.,WAC,472,923,1,2807392,"Maloney, Matthew",Jr,P,39.666666666666664,22,6,178,21,43,0.24157303370786518,0.11797752808988764,0.12359550561797754,2.047619047619048,1.6134453781512605,24,44
New Mexico St.,WAC,472,923,1,2494052,"Walker, Hayden",Jr,P,35.666666666666664,34,11,177,14,36,0.2033898305084746,0.07909604519774012,0.12429378531073447,2.571428571428571,3.5887850467289724,35,28
New Mexico St.,WAC,472,923,1,2472088,"Sierra, Will",Sr,P,23.333333333333332,21,2,119,18,20,0.16806722689075632,0.15126050420168066,0.016806722689075654,1.1111111111111114,2.2285714285714286,31,16
New Mexico St.,WAC,472,923,1,2668268,"Estrella, Noah",Sr,P,48.666666666666664,37,12,234,20,39,0.16666666666666666,0.08547008547008547,0.08119658119658119,1.95,3.1438356164383565,45,48
New Mexico St.,WAC,472,923,1,2309336,"Johns, Hayden",Jr,P,16.666666666666668,12,3,77,8,12,0.15584415584415584,0.1038961038961039,0.05194805194805194,1.4999999999999998,2.88,18,15
New Mexico St.,WAC,472,923,1,2807477,"Treloar, Aaron",Jr,P,20,16,3,94,8,18,0.19148936170212766,0.0851063829787234,0.10638297872340426,2.25,1.65,16,19
New Mexico St.,WAC,472,923,1,2807522,"Sato, Sakemi",Jr,P,11.333333333333334,19,3,60,8,7,0.11666666666666667,0.13333333333333333,-0.016666666666666663,0.875,4.588235294117647,15,10
New Mexico St.,WAC,472,923,1,2668301,"Swenson, Cade",So,P,26.666666666666668,11,2,116,5,19,0.16379310344827586,0.04310344827586207,0.12068965517241378,3.8,1.0125,36,17
New Mexico St.,WAC,472,923,1,2807395,"Meza, Treyjen",Jr,P,72.66666666666667,55,12,350,29,69,0.19714285714285715,0.08285714285714285,0.1142857142857143,2.3793103448275863,1.81651376146789,68,65
New Mexico St.,WAC,472,923,1,2668304,"Cortes, Pablo",Jr,P,35,43,8,187,15,31,0.1657754010695187,0.08021390374331551,0.0855614973262032,2.0666666666666664,3.1714285714285713,41,28
New Mexico St.,WAC,472,923,1,2472102,"Hoeft, Tyler",Jr,P,39.333333333333336,37,7,197,18,35,0.17766497461928935,0.09137055837563451,0.08629441624365483,1.9444444444444446,2.4406779661016946,35,34
New Mexico St.,WAC,472,923,1,2807488,"Benavidez, Kade",So,P,14,17,2,67,5,11,0.16417910447761194,0.07462686567164178,0.08955223880597016,2.2,1.7857142857142858,12,13
New Mexico St.,WAC,472,923,1,2807434,"Aguero, Alan",Jr,P,15,17,7,80,12,10,0.125,0.15,-0.024999999999999994,0.8333333333333334,7.333333333333333,15,19
New Mexico St.,WAC,472,923,1,2807389,"Garcia, Darius",So,P,25.666666666666668,21,6,124,13,17,0.13709677419354838,0.10483870967741936,0.03225806451612902,1.3076923076923075,3.7012987012987013,19,38
New Mexico St.,WAC,472,923,1,2807400,"Soto, Saul",Fr,P,8,11,1,50,8,8,0.16,0.16,0,1,3.75,6,10
New Mexico St.,WAC,472,923,1,2807502,"Marr, Saxon",So,P,1.3333333333333333,0,0,5,1,1,0.2,0.2,0,1,0.75,2,1
New Orleans,Southland,474,914,1,2490453,"Daniel, Nolan",Sr,P,25.333333333333332,12,2,109,9,22,0.2018348623853211,0.08256880733944955,0.11926605504587157,2.4444444444444446,0.7105263157894737,30,22
New Orleans,Southland,474,914,1,2465480,"Mead, Jacob",Sr,P,22.333333333333332,9,0,91,3,19,0.2087912087912088,0.03296703296703297,0.17582417582417584,6.333333333333333,-0.8955223880597015,24,23
New Orleans,Southland,474,914,1,2831018,"Clayton, Canaan",Fr,P,18.666666666666668,8,0,80,10,12,0.15,0.125,0.024999999999999994,1.2,0.4821428571428571,16,28
New Orleans,Southland,474,914,1,2813227,"Mercer, Colton",So,P,43,30,6,218,37,52,0.23853211009174313,0.16972477064220184,0.06880733944954129,1.4054054054054055,2.744186046511628,37,35
New Orleans,Southland,474,914,1,2465486,"Blanchard, Beau",Jr,P,31,32,10,156,24,30,0.19230769230769232,0.15384615384615385,0.038461538461538464,1.25,4.967741935483871,33,26
New Orleans,Southland,474,914,1,2484145,"Seroski, Caleb",Jr,P,27.666666666666668,16,3,132,15,20,0.15151515151515152,0.11363636363636363,0.03787878787878789,1.3333333333333335,1.6987951807228916,19,41
New Orleans,Southland,474,914,1,2123156,"Mitchell, Brandon",Sr,P,101,41,7,407,28,88,0.21621621621621623,0.0687960687960688,0.14742014742014742,3.1428571428571432,0.3465346534653465,111,84
New Orleans,Southland,474,914,1,2813212,"Delorbe, Ryan",Jr,P,21.333333333333332,12,2,96,12,20,0.20833333333333334,0.125,0.08333333333333334,1.6666666666666667,1.3125,19,20
New Orleans,Southland,474,914,1,2813205,"Usey, Trey",Fr,P,20,14,8,98,12,15,0.15306122448979592,0.12244897959183673,0.03061224489795919,1.25,5.65,16,27
New Orleans,Southland,474,914,1,2680429,"Horton, Collin",Jr,P,38,25,13,166,21,34,0.20481927710843373,0.12650602409638553,0.0783132530120482,1.619047619047619,4.394736842105263,27,48
New Orleans,Southland,474,914,1,2680430,"Menina, Caleb",So,P,14,5,2,62,9,11,0.1774193548387097,0.14516129032258066,0.03225806451612903,1.222222222222222,3.0714285714285716,20,7
New Orleans,Southland,474,914,1,2465472,"LeBlanc, Tyler",Jr,P,57,40,4,268,37,46,0.17164179104477612,0.13805970149253732,0.03358208955223879,1.2432432432432432,1.8245614035087718,61,52
New Orleans,Southland,474,914,1,2123316,"Maldonado, Matthew",Jr,UT,8,9,0,44,14,6,0.13636363636363635,0.3181818181818182,-0.18181818181818182,0.42857142857142855,4.5,6,10
New Orleans,Southland,474,914,1,2680487,"Williams, Jack",Jr,P,20,9,3,81,5,12,0.14814814814814814,0.06172839506172839,0.08641975308641975,2.4,1.65,19,22
New Orleans,Southland,474,914,1,2677604,"Cabrera, Jose",Jr,P,9.666666666666666,6,0,54,11,7,0.12962962962962962,0.2037037037037037,-0.07407407407407407,0.6363636363636364,2.2758620689655173,9,10
New Orleans,Southland,474,914,1,2465476,"Macip, Connor",Jr,P,15.666666666666666,11,2,73,11,14,0.1917808219178082,0.1506849315068493,0.0410958904109589,1.2727272727272727,2.170212765957447,12,19
New Orleans,Southland,474,914,1,2813241,"Hoffpauir, Zeph",Jr,OF,7.333333333333333,3,0,36,8,10,0.2777777777777778,0.2222222222222222,0.05555555555555558,1.2500000000000002,1.7727272727272727,5,7
New Orleans,Southland,474,914,1,2680486,"Duran, Andrew",So,UT,4.333333333333333,5,0,26,5,5,0.19230769230769232,0.19230769230769232,0,1,1.8461538461538463,2,6
New Orleans,Southland,474,914,1,2813208,"Handy, Connor",Fr,P,8.666666666666666,5,0,38,6,9,0.23684210526315788,0.15789473684210525,0.07894736842105263,1.5,0,10,5
New Orleans,Southland,474,914,1,2813217,"Benton, Davis",So,P,2.6666666666666665,4,0,19,6,5,0.2631578947368421,0.3157894736842105,-0.05263157894736842,0.8333333333333334,5.25,2,1
New Orleans,Southland,474,914,1,2680424,"Gauthe, Tod",Sr,P,4.666666666666667,3,1,19,2,5,0.2631578947368421,0.10526315789473684,0.15789473684210525,2.5,1.9285714285714284,4,5
New Orleans,Southland,474,914,1,2465490,"Rich, Keegan",Jr,P,2.6666666666666665,3,0,15,2,3,0.2,0.13333333333333333,0.06666666666666668,1.5,2.25,2,3
Niagara,MAAC,482,871,1,2303537,"Hospital, Steven",Sr,P,43.333333333333336,31,2,200,17,33,0.165,0.085,0.08,1.9411764705882353,0.9461538461538461,51,37
Niagara,MAAC,482,871,1,2119283,"Cole, Marty",Sr,INF,20.333333333333332,11,1,100,5,10,0.1,0.05,0.05,2,1.278688524590164,17,30
Niagara,MAAC,482,871,1,2303545,"Cameron, Zach",Sr,P,47.666666666666664,23,4,202,9,53,0.2623762376237624,0.04455445544554455,0.21782178217821785,5.888888888888889,-0.37762237762237766,45,41
Niagara,MAAC,482,871,1,2673085,"Laird, Zac",So,P,23.333333333333332,14,0,114,25,35,0.30701754385964913,0.21929824561403508,0.08771929824561406,1.4000000000000001,0.8571428571428572,13,16
Niagara,MAAC,482,871,1,2810236,"Kobitiwich, Brady",Jr,P,30,17,3,150,21,19,0.12666666666666668,0.14,-0.013333333333333336,0.9047619047619048,2.533333333333333,30,35
Niagara,MAAC,482,871,1,2119303,"Bednarski, Tommy",Sr,P,19.666666666666668,31,2,113,15,20,0.17699115044247787,0.13274336283185842,0.044247787610619455,1.3333333333333333,2.6440677966101696,22,11
Niagara,MAAC,482,871,1,2303539,"Cashman, Marcus",Sr,P,59.666666666666664,34,10,265,34,57,0.21509433962264152,0.12830188679245283,0.08679245283018869,1.6764705882352942,2.229050279329609,34,78
Niagara,MAAC,482,871,1,2810260,"Minckler, Ryan",Fr,P,50.333333333333336,39,4,246,33,45,0.18292682926829268,0.13414634146341464,0.04878048780487804,1.3636363636363635,2.0463576158940397,49,44
Niagara,MAAC,482,871,1,2673115,"Reynolds, Liam",Sr,P,15.333333333333334,10,2,67,7,16,0.23880597014925373,0.1044776119402985,0.13432835820895522,2.2857142857142856,1.7608695652173911,11,16
Niagara,MAAC,482,871,1,2673131,"Veselinovic, Nick",So,P,36.333333333333336,32,6,179,17,34,0.18994413407821228,0.09497206703910614,0.09497206703910614,2,2.091743119266055,32,34
Niagara,MAAC,482,871,1,2119286,"Theal, Cal",So,P,12.666666666666666,12,1,70,10,12,0.17142857142857143,0.14285714285714285,0.02857142857142858,1.2000000000000002,2.210526315789474,13,9
Niagara,MAAC,482,871,1,2810265,"Prince, Preston",Fr,P,13.666666666666666,16,0,85,23,17,0.2,0.27058823529411763,-0.07058823529411762,0.7391304347826088,3.4390243902439024,9,13
Niagara,MAAC,482,871,1,2673086,"MacMillan, Blake",Sr,P,20.333333333333332,21,3,120,9,17,0.14166666666666666,0.075,0.06666666666666667,1.8888888888888888,2.016393442622951,15,26
Niagara,MAAC,482,871,1,2137678,"Richardson, Noah",Sr,P,6.666666666666667,12,3,42,10,12,0.2857142857142857,0.23809523809523808,0.047619047619047616,1.2,8.549999999999999,6,2
Niagara,MAAC,482,871,1,2673177,"Smith, Adam",Fr,P,4.333333333333333,5,0,26,5,4,0.15384615384615385,0.19230769230769232,-0.038461538461538464,0.8,3,2,5
Niagara,MAAC,482,871,1,2810227,"Barkal, Oliver",Fr,P,3.6666666666666665,4,0,20,4,5,0.25,0.2,0.04999999999999999,1.25,3,2,4
Nicholls,Southland,483,914,1,2493864,"Saltaformaggio, Nico",Jr,P,56,23,1,239,19,45,0.18828451882845187,0.0794979079497908,0.10878661087866108,2.3684210526315788,0.125,71,45
Nicholls,Southland,483,914,1,1976444,"Evans, Cade",Sr,P,39,18,4,172,7,29,0.1686046511627907,0.040697674418604654,0.12790697674418605,4.142857142857142,0.6923076923076923,36,47
Nicholls,Southland,483,914,1,2493845,"Gearing, Chase",Sr,P,49,27,8,217,22,45,0.2073732718894009,0.10138248847926268,0.10599078341013823,2.0454545454545454,2.183673469387755,56,37
Nicholls,Southland,483,914,1,2493870,"Galy, Gavin",So,P,35.333333333333336,8,3,135,5,34,0.2518518518518518,0.037037037037037035,0.2148148148148148,6.8,-0.056603773584905655,28,40
Nicholls,Southland,483,914,1,2493871,"Mancuso, Josh",Sr,P,21.666666666666668,10,2,96,8,27,0.28125,0.08333333333333333,0.19791666666666669,3.375,0.3692307692307692,17,18
Nicholls,Southland,483,914,1,2828506,"Jordan, Harper",So,P,32,16,3,149,14,19,0.12751677852348994,0.09395973154362416,0.03355704697986578,1.3571428571428572,2.09375,42,29
Nicholls,Southland,483,914,1,2493839,"Desandro, Devin",Jr,P,51,34,7,229,12,26,0.11353711790393013,0.05240174672489083,0.061135371179039305,2.166666666666667,2,54,61
Nicholls,Southland,483,914,1,2130780,"Theriot, Tyler",Sr,P,62,38,9,277,21,42,0.15162454873646208,0.07581227436823104,0.07581227436823104,2,1.935483870967742,65,65
Nicholls,Southland,483,914,1,2828485,"Rodriguez, Arturo",Jr,P,26.333333333333332,17,4,114,6,21,0.18421052631578946,0.05263157894736842,0.13157894736842105,3.5,1.4050632911392407,29,25
Nicholls,Southland,483,914,1,2828463,"Mayers, Jacob",Fr,P,75.66666666666667,17,6,317,58,105,0.3312302839116719,0.1829652996845426,0.14826498422712933,1.8103448275862069,0.7533039647577092,36,64
Nicholls,Southland,483,914,1,2661771,"Quevedo, Michael",So,P,40.333333333333336,26,6,183,18,24,0.13114754098360656,0.09836065573770492,0.03278688524590165,1.3333333333333335,2.3801652892561984,33,53
Nicholls,Southland,483,914,1,2828509,"Hayes, Chat",Jr,P,16.333333333333332,11,3,78,8,16,0.20512820512820512,0.10256410256410256,0.10256410256410256,2,1.8979591836734695,14,16
Nicholls,Southland,483,914,1,2828498,"Llinas, Alexander",Fr,P,3.3333333333333335,7,3,21,3,4,0.19047619047619047,0.14285714285714285,0.047619047619047616,1.3333333333333333,12.899999999999999,4,2
Nicholls,Southland,483,914,1,2828461,"Poirrier, Cole",Fr,UT,4.333333333333333,7,1,27,5,2,0.07407407407407407,0.18518518518518517,-0.1111111111111111,0.4,6.923076923076923,5,5
Nicholls,Southland,483,914,1,2828438,"Burt, Ryan",Jr,P,3.6666666666666665,2,1,16,2,3,0.1875,0.125,0.0625,1.5,3.5454545454545454,6,2
Nicholls,Southland,483,914,1,2679577,"Hillen, Trent",Fr,P,2,0,0,14,1,1,0.07142857142857142,0.07142857142857142,0,1,2,2,3
Nicholls,Southland,483,914,1,2828483,"Sawyer, Barron",Fr,P,1.3333333333333333,4,1,12,2,1,0.08333333333333333,0.16666666666666666,-0.08333333333333333,0.5,19.5,1,2
Nicholls,Southland,483,914,1,2828489,"Parache, Nuno",So,P,1,0,0,5,0,1,0.2,0,0.2,Inf,1,2,0
Nicholls,Southland,483,914,1,2828487,"Richter, Chase",So,P,1.6666666666666667,1,1,7,1,0,0,0.14285714285714285,-0.14285714285714285,0,9.6,2,2
Norfolk St.,NEC,485,846,1,2811972,"Yarbrough, Mac",Fr,,30.666666666666668,39,4,169,47,41,0.24260355029585798,0.2781065088757396,-0.035502958579881644,0.8723404255319149,4.4021739130434785,21,25
Norfolk St.,NEC,485,846,1,2811959,"Horton, John",Jr,,34,32,2,177,28,26,0.14689265536723164,0.15819209039548024,-0.011299435028248594,0.9285714285714285,2.411764705882353,26,44
Norfolk St.,NEC,485,846,1,2477789,"Manzer, Nolan",Jr,P,33,20,3,166,11,28,0.1686746987951807,0.06626506024096386,0.10240963855421685,2.545454545454545,1.8484848484848484,41,25
Norfolk St.,NEC,485,846,1,2811973,"Velasquez, Antonio",So,,53.666666666666664,41,6,262,42,66,0.25190839694656486,0.16030534351145037,0.09160305343511449,1.5714285714285714,1.7888198757763976,32,56
Norfolk St.,NEC,485,846,1,2332119,"Barham, Dalton",Jr,P,61.333333333333336,66,13,315,42,55,0.1746031746031746,0.13333333333333333,0.04126984126984126,1.3095238095238095,3.6032608695652173,44,76
Norfolk St.,NEC,485,846,1,2811966,"McCrary, Max",Fr,,55,33,2,280,20,34,0.12142857142857143,0.07142857142857142,0.05,1.7000000000000002,1.3636363636363635,60,64
Norfolk St.,NEC,485,846,1,2677307,"Capps, Zac",Sr,P,53.333333333333336,46,7,257,20,53,0.20622568093385213,0.07782101167315175,0.12840466926070038,2.65,1.0687499999999999,48,55
Norfolk St.,NEC,485,846,1,2811969,"Whifield, Donovan",Fr,,38.333333333333336,25,4,189,29,33,0.1746031746031746,0.15343915343915343,0.021164021164021163,1.1379310344827587,2.217391304347826,30,48
Norfolk St.,NEC,485,846,1,2347588,"Stanley, Matt",Jr,P,23.666666666666668,30,3,144,21,22,0.1527777777777778,0.14583333333333334,0.0069444444444444475,1.0476190476190477,3.3380281690140845,22,23
Norfolk St.,NEC,485,846,1,2811981,"Lafaye, Joe",Jr,,15,23,3,86,11,18,0.20930232558139536,0.12790697674418605,0.08139534883720931,1.6363636363636365,3.8,10,15
Norfolk St.,NEC,485,846,1,2477788,"Wiggins, Noah",Jr,P,15.333333333333334,28,5,101,24,9,0.0891089108910891,0.2376237623762376,-0.1485148514851485,0.375,8.739130434782608,11,24
Norfolk St.,NEC,485,846,1,2811918,"Royster, Liam",Fr,,5,10,0,43,14,3,0.06976744186046512,0.32558139534883723,-0.2558139534883721,0.21428571428571427,10.8,9,3
Norfolk St.,NEC,485,846,1,2811979,"Chinnia, Kevin",Fr,,3.3333333333333335,7,0,25,5,1,0.04,0.2,-0.16,0.19999999999999998,6.6,3,6
Norfolk St.,NEC,485,846,1,2811957,"Salters, Ian",Fr,,1.3333333333333333,4,1,11,4,1,0.09090909090909091,0.36363636363636365,-0.2727272727272727,0.25,17.25,2,1
North Ala.,ASUN,487,920,1,2654207,"Howard, Carson",So,P,39.666666666666664,38,8,206,22,24,0.11650485436893204,0.10679611650485436,0.00970873786407768,1.090909090909091,3.453781512605042,46,42
North Ala.,ASUN,487,920,1,2301863,"James, Jacob",Jr,P,73.33333333333333,46,6,346,53,84,0.24277456647398843,0.1531791907514451,0.08959537572254334,1.5849056603773584,1.5136363636363637,59,65
North Ala.,ASUN,487,920,1,2802645,"Agosto, Justus",Fr,P,50.666666666666664,50,11,266,50,40,0.15037593984962405,0.18796992481203006,-0.03759398496240601,0.8,4.677631578947369,35,66
North Ala.,ASUN,487,920,1,2654190,"Morris, Will",So,P,29.333333333333332,34,7,168,29,23,0.13690476190476192,0.17261904761904762,-0.0357142857142857,0.7931034482758622,5.113636363636364,22,43
North Ala.,ASUN,487,920,1,2654216,"Barnett, Caden",So,P,25,26,7,128,19,26,0.203125,0.1484375,0.0546875,1.368421052631579,5.04,10,34
North Ala.,ASUN,487,920,1,2459283,"Bradshaw, Jacob",Jr,P,64.66666666666667,57,11,340,45,63,0.18529411764705883,0.1323529411764706,0.05294117647058824,1.4000000000000001,3.2319587628865976,44,77
North Ala.,ASUN,487,920,1,2802652,"Henrich, Kevin",Fr,P,37.333333333333336,32,6,180,31,31,0.17222222222222222,0.17222222222222222,0,1,3.5624999999999996,24,50
North Ala.,ASUN,487,920,1,2802667,"Shepherd, Will",Fr,P,13.666666666666666,16,4,86,18,16,0.18604651162790697,0.20930232558139536,-0.023255813953488386,0.8888888888888888,6.731707317073171,10,13
North Ala.,ASUN,487,920,1,2459275,"Richter, Bryce",Jr,P,8.666666666666666,7,1,47,11,8,0.1702127659574468,0.23404255319148937,-0.06382978723404256,0.7272727272727273,4.5,6,12
North Ala.,ASUN,487,920,1,2802646,"Battle, Justin",Fr,P,23.666666666666668,27,6,121,22,20,0.1652892561983471,0.18181818181818182,-0.01652892561983471,0.9090909090909091,5.154929577464788,13,35
